Airport Name,City name,Country name,Dep_Airport,Arr_Airport,lat,lng
Enumclaw Airport,Enumclaw,United States,\N,\N,47.1957016,-122.0220032
Markovo Airport,Markovo,Russia,KVM,KVM,64.667,170.417007
Seymchan Airport,Seymchan,Russia,\N,\N,62.92078018,152.4227753
Zyryanka Airport,Zyryanka,Russia,ZKP,ZKP,65.7485,150.8889
Susuman Airport,Susuman,Russia,\N,\N,62.76666641,148.1466675
Ust-Maya Airport,Ust-Maya,Russia,UMS,UMS,60.35699844,134.4349976
Aldan Airport,Aldan,Russia,ADH,ADH,58.60279846,125.4089966
Olyokminsk Airport,Olekminsk,Russia,OLZ,OLZ,60.397499,120.471001
Vitim Airport,Vitim,Russia,\N,\N,59.458,112.563004
Pellworm Field,Pellworm,Germany,\N,\N,54.5363884,8.680000305
Xinyuan Nalati Airport,Xinyuan,China,NLT,NLT,43.4318,83.3786
Port Alsworth Airport,Port alsworth,United States,PTA,PTA,60.201681,-154.325863
Fontaine Airport,Belfort,France,BOR,BOR,47.6556015,7.010829926
Fairfield County Airport,Winnsboro,United States,\N,\N,34.31549835,-81.1088028
Obock Airport,Obock,Djibouti,OBC,OBC,11.96700001,43.26699829
Tadjoura Airport,Tadjoura,Djibouti,TDJ,TDJ,11.78299999,42.91699982
Santa Cruz del Quiche Airport,Santa Cruz des Quiche,Guatemala,AQB,AQB,15.01220036,-91.15059662
NorÃ°fjÃ¶rÃ°ur Airport,Nordfjordur,Iceland,NOR,NOR,65.13189697,-13.74639988
Bursa Airport,Bursa,Turkey,BTZ,BTZ,40.23329926,29.00919914
Skyhaven Airport,Rochester,United States,\N,\N,43.28409958,-70.9292984
Waris Airport,Waris-Papua Island,Indonesia,WAR,WAR,-3.235,140.994
Newton City-County Airport,Newton,United States,EWK,EWK,38.05820084,-97.27449799
La FertÃ© Alais Airfield,La Ferte Alais,France,\N,\N,48.498652,2.338867
Bairnsdale Airport,Bairnsdale,Australia,BSJ,BSJ,-37.88750076,147.5679932
TaszÃ¡r Air Base,Columbus,United States,TZR,TZR,46.39310074,17.91749954
Fort Bridger Airport,Fort Bridger,United States,FBR,FBR,41.39189911,-110.4069977
Prosser Airport,Prosser,United States,\N,\N,46.21340179,-119.7910004
Chehalis Centralia Airport,Chehalis,United States,CLS,CLS,46.67699814,-122.9830017
Desert Aire Regional Airport,Mattawa,United States,\N,\N,46.687401,-119.920998
Evanston-Uinta County Airport-Burns Field,Evanston,United States,EVW,EVW,41.27479935,-111.0350037
Sabetha Municipal Airport,Sabetha,United States,\N,\N,39.90420151,-95.77940369
Mt Pleasant Regional-Faison field,Mount Pleasant,United States,\N,\N,32.89780045,-79.78289795
Jimmy Carter Regional Airport,Americus,United States,\N,\N,32.110802,-84.188904
Weedon Field,Eufala,United States,EUF,EUF,31.95129967,-85.12889862
Saluda County Airport,Saluda,United States,\N,\N,33.92679977,-81.79460144
Dare County Regional Airport,Manteo,United States,MEO,MEO,35.91899872,-75.69550323
Auburn University Regional Airport,Auburn,United States,AUO,AUO,32.615101,-85.433998
Tri Cities Airport,Endicott,United States,\N,\N,42.078499,-76.096296
Bessemer Airport,Bessemer,United States,\N,\N,33.31290054,-86.92590332
Colorado Springs East Airport,Ellicott,United States,\N,\N,38.87440109,-104.4100037
Crystal Airport,Crystal,United States,\N,\N,45.06200027,-93.35389709
Clarke County Airport,Quitman,United States,\N,\N,32.0849,-88.738897
W H 'Bud' Barron Airport,Dublin,United States,DBN,DBN,32.56439972,-82.98529816
Pukarua Airport,Pukarua,French Polynesia,PUK,PUK,-18.29560089,-137.0169983
Kabale Airport,Kabale,Uganda,\N,\N,-1.226111,29.96
Guatuso Airport,Marigot,France,\N,\N,10.6833334,-84.83333588
Central BolÃ­var Airport,Sevilla,Spain,\N,\N,8.916666985,-71.93333435
Corvallis Municipal Airport,Corvallis,United States,CVO,CVO,44.49720001,-123.2900009
Tuzla Romania Airport,Tuzla,Romania,\N,\N,43.98419952,28.60969925
El Almendro Airport,Scranton,United States,\N,\N,-35.96055603,-71.79333496
San Agustin Airport,Morristown,United States,\N,\N,10.0666666,-84.8833313
Samambaia Heliport,Saint Denis,Reunion,\N,\N,-22.46249962,-43.1305542
Fazenda Campo Verde Airport,Sihanoukville,Cambodia,\N,\N,1.042780042,-50.51670074
Prominent Hill Airport,Prominent Hill,Australia,PXH,PXH,-29.716,135.5244
Cowra Airport,Chatsworth,Australia,CWT,CWT,-33.84469986,148.6490021
Coral Bay Airport,Coral Bay,Australia,\N,\N,-23.12999916,113.7770004
Ogden Hinckley Airport,Ogden,United States,OGD,OGD,41.19589996,-112.012001
Lake Country Regional Airport,Clarksville,United Arab Emirates,\N,\N,36.59579849,-78.56009674
Robert S Kerr Airport,Poteau,United States,\N,\N,35.02159882,-94.62129974
Colorado Plains Regional Airport,Akron,United States,AKO,AKO,40.17559814,-103.2220001
Sanderson Field,Shelton,United States,SHN,SHN,47.23360062,-123.1480026
Napakiak Airport,Napakiak,United States,WNA,WNA,60.69029999,-161.9790039
Napaskiak Airport,Napaskiak,United States,PKA,PKA,60.70289993,-161.7779999
Tok Airport,Tok,United States,\N,\N,63.303333,-143.001111
Bedwell Harbour Seaplane Base,Bedwell Harbour,Canada,YBW,YBW,48.75,-123.2330017
Washabo Airport,Washabo,Suriname,WSO,WSO,5.215277,-57.185302
Popham Airfield,Popham,United Kingdom,\N,\N,51.193901,-1.23472
Causey Airport,Liberty,United States,\N,\N,35.91180038,-79.61759949
Abaco I Walker C Airport,Walker's Cay,Bahamas,WKR,WKR,27.26670074,-78.39969635
Black Point Airstrip,Black Point,Bahamas,\N,\N,24.08948845,-76.39791727
Bartica A Airport,Bartica,Guyana,GFO,GFO,6.358864,-58.655207
Doylestown Airport,Doylestown,United States,DYL,DYL,40.33300018,-75.12229919
Cape Town Waterfort Heliport,Cap Town,South Africa,\N,\N,0,0
Tingo Maria Airport,Tingo Maria,Peru,TGI,TGI,-9.133000374,-75.94999695
PlÃ­nio Alarcom Airport,Tres Lagoas,Brazil,TJL,TJL,-20.75419998,-51.68420029
Zhangye Ganzhou Airport,Zhangye,China,YZY,YZY,38.80189896,100.6750031
Cacoal Airport,Cacoal,Brazil,OAL,OAL,-11.496,-61.4508
Warren Field,Washington,United States,OCW,OCW,35.57049942,-77.04979706
Hyde County Airport,Engelhard,United States,\N,\N,35.56240082,-75.9552002
Mocopulli Airport,Castro,Chile,MHC,MHC,-42.340388,-73.715693
Stillwater Regional Airport,Stillwater,United States,SWO,SWO,36.16120148,-97.08570099
Okmulgee Regional Airport,Okmulgee,United States,OKM,OKM,35.66809845,-95.94869995
Cushing Municipal Airport,Cushing,United States,CUH,CUH,35.94990158,-96.77310181
Clinton Sherman Airport,Clinton,United States,CSM,CSM,35.33980179,-99.20050049
Strother Field,Winfield,United States,WLD,WLD,37.16859818,-97.03759766
Wiley Post Airport,Oklahoma City,United States,PWA,PWA,35.53419876,-97.64710236
Shreveport Downtown Airport,Shreveport,United States,DTN,DTN,32.54019928,-93.74500275
Stephenville Clark Regional Airport,Stephenville,United States,SEP,SEP,32.21530151,-98.17769623
Perry Municipal Airport,Perry,United States,\N,\N,36.38560104,-97.27719879
Hamilton Municipal Airport,Hamilton,United States,\N,\N,31.66589928,-98.14859772
Ada Regional Airport,Ada,United States,ADT,ADT,34.804298,-96.671303
Mesquite Metro Airport,Misquite,United States,\N,\N,32.74700165,-96.53040314
Denton Municipal Airport,Denton,United States,\N,\N,33.20069885,-97.19799805
Austin Executive Airport,Austin,United States,\N,\N,30.3974931,-97.5663935
Lago Vista Tx Rusty Allen Airport,Lago Vista,United States,\N,\N,30.49860001,-97.96949768
Brenham Municipal Airport,Brenham,United States,\N,\N,30.21899986,-96.3742981
Lakeway Airpark,Lakeway,United States,\N,\N,30.35750008,-97.99449921
Iraan Municipal Airport,Iraan,United States,IRB,IRB,30.90570068,-101.8919983
Kestrel Airpark,San Antonio,United States,\N,\N,29.81270027,-98.4253006
Elliot Lake Municipal Airport,ELLIOT LAKE,Canada,YEL,YEL,46.35139847,-82.56140137
Wilkes County Airport,North Wilkesboro,United States,IKB,IKB,36.22280121,-81.09829712
Charleston Executive Airport,Charleston,United States,\N,\N,32.70090103,-80.00289917
Danville Regional Airport,Danville,United States,DAN,DAN,36.57289886,-79.33609772
Brookneal/Campbell County Airport,Brookneal,United States,\N,\N,37.14170074,-79.0164032
Yerbogachen Airport,Yerbogachen,Russia,ERG,ERG,61.27500153,108.0299988
Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,HCW,HCW,34.71289825,-79.95700073
Wauchula Municipal Airport,Wuchula,United States,\N,\N,27.51490021,-81.88050079
Lilydale Airport,Lilydale,Australia,\N,\N,-37.69169998,145.3670044
Beni Mellal Airport,Beni Mellal,Morocco,BEM,BEM,32.401895,-6.315905
ÅžÄ±rnak Åžerafettin ElÃ§i Airport,Cizre,Turkey,NKT,NKT,37.3647,42.0582
Suntar Airport,Suntar,Russia,SUY,SUY,62.18500137,117.6350021
Tazadit Airport,Zouerat,Mauritania,OUZ,OUZ,22.75639915,-12.48359966
Asaba International Airport,Asaba,Nigeria,ABB,ABB,6.204167,6.665278
Akwa Ibom International Airport,Uyo,Nigeria,QUO,QUO,4.8725,8.093
Kasama Airport,Kasama,Zambia,KAA,KAA,-10.2166996,31.13330078
Mbeya Airport,Mbeya,Tanzania,\N,\N,-8.919444,33.463889
Mpanda Airport,Mpanda,Tanzania,\N,\N,-6.355374,31.084116
Songea Airport,Songea,Tanzania,SGX,SGX,-10.68299961,35.58300018
Morogoro Airport,Morogoro,Tanzania,\N,\N,-6.79722023,37.65309906
Jiuhuashan Airport,Chizhou,China,JUH,JUH,30.7403,117.6856
Anshan Air Base,Anshan,China,AOG,AOG,41.105301,122.853996
Saertu Airport,Daqing,China,DQA,DQA,46.74638889,125.1405556
Zunyi Xinzhou Airport,Zunyi,China,ZYI,ZYI,27.5895,107.0007
Conway Horry County Airport,Conway,United States,\N,\N,33.82849884,-79.12220001
Lindu Airport,Yinchun,China,LDS,LDS,47.75205556,129.019125
Anshun Huangguoshu Airport,Anshun,China,AVA,AVA,26.26055556,105.8733333
Sikasso Airport,Sikasso,Mali,KSS,KSS,11.33300018,-5.699999809
Toowoomba Wellcamp Airport,Toowoomba,Australia,WTB,WTB,-27.558332,151.793335
Tonghua Sanyuanpu Airport,Tonghua,China,TNH,TNH,42.25388889,125.7033333
Suzhou Guangfu Airport,Suzhou,China,SZV,SZV,31.2631,120.401001
City Airport Manchester,Manchester,United Kingdom,\N,\N,53.47169876,-2.389719963
Sleap Airport,Shrewsbury,United Kingdom,\N,\N,52.83390045,-2.771670103
Tatenhill Airfield,Burton-on-Trent,United Kingdom,\N,\N,52.81470108,-1.761109948
Full Sutton Airfield,York,United Kingdom,\N,\N,53.980598,-0.864722
Sherburn-In-Elmet Airfield,Leeds,United Kingdom,\N,\N,53.788458,-1.216877
Beringin Airport,Muara Teweh,Indonesia,\N,\N,-0.940325022,114.8938751
Mulia Airport,Mulia,Indonesia,LII,LII,-3.7018,137.957
Stenkol Airport,Bintuni,Indonesia,NTI,NTI,-2.1033,133.5164
Wasior Airport,Wasior,Indonesia,WSR,WSR,-2.721,134.5061
Silangit Airport,Siborong-Borong,Indonesia,DTB,DTB,2.25973,98.991898
Lasikin Airport,Sinabang,Indonesia,\N,\N,2.410279989,96.32559967
Seunagan Airport,Nagan Raya,Indonesia,MEQ,MEQ,4.25,96.21700287
Betoambari Airport,Bau-Bau,Indonesia,BUW,BUW,-5.486879826,122.5690002
Kao Airport,Kao,Indonesia,KAZ,KAZ,1.185279965,127.8960037
Melangguane Airport,Melonguane,Indonesia,MNA,MNA,4.00694,126.672997
Sanggata/Sangkimah Airport,Sanggata,Indonesia,SGQ,SGQ,0.3847,117.543
Muara Bungo Airport,Muara Bungo,Indonesia,BUU,BUU,-1.1278,102.135
Selayar/Aroepala Airport,Selayar,Indonesia,\N,\N,-6.1751,120.4362
Illaga Airport,Illaga,Indonesia,ILA,ILA,-3.97648,137.6225
Oksibil Airport,Oksibil,Indonesia,OKL,OKL,-4.9071,140.6277
Kokonau Airport,Kokonau,Indonesia,KOX,KOX,-4.71075,136.43515
Clermont Airport,Clermont,Australia,CMQ,CMQ,-22.7730999,147.6210022
Warrnambool Airport,Warrnambool,Australia,WMB,WMB,-38.29529953,142.4470062
Richmond Airport,Richmond,Australia,RCM,RCM,-20.70190048,143.1150055
RAAF Base Curtin,Derby,Australia,DCN,DCN,-17.58139992,123.8280029
Kualanamu International Airport,Medan,Indonesia,KNO,KNO,3.642222,98.885278
Gratiot Community Airport,Kamloops,Canada,AMN,AMN,43.32210159,-84.68800354
Asheboro Regional Airport,Asheboro,United States,\N,\N,35.65449905,-79.8946991
Seosan Air Base,Seosan,South Korea,HMY,HMY,36.703999,126.486
Henderson Field,Wallace,United States,\N,\N,34.71789932,-78.00360107
Emporia Greensville Regional Airport,Emporia,United States,\N,\N,36.68690109,-77.48280334
San Gabriel Valley Airport,El Monte,United States,EMT,EMT,34.086102,-118.035004
Farah Airport,Farah,Afghanistan,FAH,FAH,32.36700058,62.18299866
Pasighat Airport,Pasighat,India,IXT,IXT,28.06609917,95.33560181
Kee Field,Pineville,United States,\N,\N,37.60039902,-81.55930328
Kramatorsk Airport,Kramatorsk,Ukraine,KRQ,KRQ,48.70560074,37.62889862
Kautokeino Air Base,Kautokeino,Norway,QKX,QKX,69.04029846,23.0340004
Lille/Marcq-en-Baroeul Airport,Marcq En Baroeul,France,\N,\N,50.68719864,3.075560093
Kawass Airport,Kamsar,Guinea,\N,\N,10.65100002,-14.53359985
Stinson Municipal Airport,Stinson,United States,SSF,SSF,29.33699989,-98.47109985
Sallisaw Municipal Airport,Sallisaw,United States,\N,\N,35.4382019,-94.80280304
Jasper County Airport-Bell Field,Jasper,United States,JAS,JAS,30.88570023,-94.03489685
El Dorado Springs Memorial Airport,El dorado springs,United States,\N,\N,37.8567009,-93.99909973
Marfa Municipal Airport,Marfa,United States,MRF,MRF,30.371099,-104.017997
Alpine Casparis Municipal Airport,Alpine,United States,ALE,ALE,30.38419914,-103.6839981
Bubaque Airport,Bubaque,Guinea-Bissau,BQE,BQE,11.29735565,-15.83807945
Chichen Itza International Airport,Chichen Itza,Mexico,CZA,CZA,20.6413002,-88.44619751
Bunbury Airport,Bunbury,Australia,BUY,BUY,-33.37829971,115.677002
Cable Airport,Upland,United States,CCB,CCB,34.11159897,-117.6880035
Mount Sterling Montgomery County Airport,Mount Sterling,United States,\N,\N,38.05810165,-83.979599
Elkhart Municipal Airport,Elkhart,United States,EKI,EKI,41.7193985,-86.00319672
Nappanee Municipal Airport,Nappanee ,United States,\N,\N,41.44620132,-85.93479919
Jim Hamilton L.B. Owens Airport,Columbia,United States,CUB,CUB,33.97050095,-80.99520111
Grove Municipal Airport,Grove,United States,\N,\N,36.60680008,-94.73860168
Mc Pherson Airport,Mc Pherson,United States,\N,\N,38.35240173,-97.69129944
Donaldson Field Airport,Greenville,United States,GDC,GDC,34.758301,-82.376404
Perry Houston County Airport,Perry,United States,\N,\N,32.51060104,-83.76730347
Hartsville Regional Airport,Hartsville,United States,HVS,HVS,34.40309906,-80.11920166
Horace Williams Airport,Chapel Hill,United States,\N,\N,35.935001,-79.065902
San Cristobal de las Casas Airport,San Cristobal de las Casas,Mexico,SZT,SZT,16.69029999,-92.53009796
Dunnville Airport,Dunnville,Canada,DU9,DU9,42.87220001,-79.59580231
Brunswick County Airport,Oak Island,United States,\N,\N,33.9292984,-78.07499695
Chesterfield County Airport,Richmond,United States,\N,\N,37.40650177,-77.52500153
Atherton Airport,Atherton,Australia,\N,\N,-17.26169968,145.5149994
Bagdarin Airport,Bagdarin,Russia,\N,\N,54.36920166,113.4789963
Scarlett Martinez International Airport,Rio Hato,Panama,RIH,RIH,8.375880241,-80.12789917
Henderson Oxford Airport,Oxford,United States,\N,\N,36.36159897,-78.52919769
Leesburg International Airport,Leesburg,United States,LEE,LEE,28.82309914,-81.80870056
Semyazino Airport,Vladimir,Russia,\N,\N,56.12670135,40.31499863
Witberg Tswalu Airport,Dedeben,South Africa,\N,\N,-27.20499992,22.48189926
Mana Pools Airport,Mana Pools,Zimbabwe,\N,\N,-15.768735,29.385617
Pouso Alegre Airport,Pouso Alegre,Brazil,PPY,PPY,-22.28919983,-45.91910172
Brigadeiro Cabral Airport,Divinopolis,Brazil,DIQ,DIQ,-20.1807003,-44.8708992
Yeysk Airport,Eysk,Russia,EIK,EIK,46.68,38.21
Berdyansk Airport,Berdyansk,Ukraine,ERD,ERD,46.81499863,36.7580986
Blimbingsari Airport,Banyuwangi,Indonesia,BWX,BWX,-8.31015,114.3401
Erenhot Saiwusu International Airport,Erenhot,China,ERL,ERL,43.4225,112.096667
Shobdon Aerodrome,Shobdon,United Kingdom,\N,\N,52.24169922,-2.881109953
Chino Airport,Chino,United States,CNO,CNO,33.97470093,-117.637001
Kamigoto Airport,Shin-kamigoto,Japan,\N,\N,33.01309967,129.1920013
Ojika Airport,Odika,Japan,\N,\N,33.19079971,129.0899963
Chofu Airport,Tokyo,Japan,\N,\N,35.67169952,139.5279999
Hateruma Airport,Taketomi,Japan,HTR,HTR,24.05890083,123.8059998
Madison County Airport,London,United States,\N,\N,39.93270111,-83.46199799
Las Brujas Airport,Cayo Santa Maria,Cuba,BWW,BWW,22.62129974,-79.14720154
Digby (General Hospital) Heliport,Tremblay-en-France,France,\N,\N,44.61610031,-65.76190186
Thun Airport,Thun,Switzerland,\N,\N,46.75640106,7.600560188
Lavrentiya Airport,Lavrentiya,Russia,\N,\N,65.58000183,-170.9966736
Paso Robles Municipal Airport,Paso Robles,United States,PRB,PRB,35.67290115,-120.6269989
N 104 Helipad,Ulleung,South Korea,\N,\N,37.47916667,130.8955556
Beijing Daxing International Airport,Beijing,China,PKX,PKX,39.509945,116.41092
Kymi Airport,Kotka,Finland,\N,\N,60.57139969,26.89609909
Half Moon Bay Airport,Half Moon Bay,United States,HAF,HAF,37.51340103,-122.5009995
Hechi Jinchengjiang Airport,Hechi,China,HCJ,HCJ,24.805,107.6997
Kadina Airport,Kadina,Australia,\N,\N,-33.97669983,137.6600037
General WM J Fox Airfield,Lancaster,United States,WJF,WJF,34.74110031,-118.2190018
Coondewanna Airport,Coondewanna,Australia,CJF,CJF,-22.9666996,118.8130035
Guarapari Airport,Guarapari,Brazil,GUZ,GUZ,-20.64649963,-40.4919014
Ubatuba Airport,Ubatuba,Brazil,UBT,UBT,-23.44109917,-45.07559967
Ali Air Base,Nasiriyah,Iraq,\N,\N,30.93580055,46.09009933
Ota Air Base,Ota,Portugal,\N,\N,39.087502,-8.96278
Borroloola Airport,Borroloola,Australia,BOX,BOX,-16.07530022,136.302002
Elsenthal Grafe Airport,Elsenthal,Germany,\N,\N,48.822498,13.3675
Newtownards Airport,Newtownards,United Kingdom,\N,\N,54.58110046,-5.691939831
Lashenden (Headcorn) Airfield,Headcorn,United Kingdom,\N,\N,51.156898,0.641667
Panshanger Aerodrome,Panshanger,United Kingdom,\N,\N,51.80250168,-0.158056006
Thurrock Airfield,Thurrock,United Kingdom,\N,\N,51.537505,0.367634
Stapleford Aerodrome,Stapleford,United Kingdom,\N,\N,51.65250015,0.155833006
HAL Airport,Bangalore,India,\N,\N,12.94999981,77.66819763
Chichester/Goodwood Airport,Goodwood,United Kingdom,QUG,QUG,50.8594017,-0.759167016
Omarama Glider Airport,Omarama,New Zealand,\N,\N,-44.48669815,169.9859924
Haast Aerodrome,Haast,New Zealand,\N,\N,-43.86529922,169.0410004
Meschede-SchÃ¼ren Airport,Meschede,Germany,\N,\N,51.30277634,8.239167213
Jumandy Airport,Tena,Ecuador,TNW,TNW,-1.059722,-77.583333
Morro da Urca Heliport,Rio de Janeiro,Brazil,\N,\N,-22.95166779,-43.16583252
Dongji Aiport,Fuyuan,China,FYJ,FYJ,48.199494,134.366447
SkÃºvoy Heliport,Skuvoy,Faroe Islands,\N,\N,61.76959991,-6.803410053
StÃ³ra DÃ­mun Heliport,Stora Dimun,Faroe Islands,\N,\N,61.68529892,-6.758500099
Frooba Heliport,Frooba,Faroe Islands,\N,\N,61.54370117,-6.774419785
Person County Airport,Roxboro,United States,\N,\N,36.28490067,-78.98419952
Zulu Inyala Airport,Phinda,South Africa,PZL,PZL,-27.84939957,32.30970001
Liupanshui Yuezhao Airport,Liupanshui,China,LPF,LPF,26.609417,104.979
Kaili Airport,Kaili,China,KJH,KJH,26.972,107.988
Shennongjia Hongping Airport,Shennongjia,China,HPG,HPG,31.626,110.34
Zhangjiakou Ningyuan Airport,Zhangjiakou,China,ZQZ,ZQZ,40.73860168,114.9300003
Arxan Yi'ershi Airport,Arxan,China,YIE,YIE,47.3106,119.9117
Hengyang Nanyue Airport,Hengyang,China,HNY,HNY,26.9053,112.627998
Hongyuan Airport,Ngawa,China,AHJ,AHJ,32.53154,102.35224
Wonsan Kalma International Airport,Wonsan,North Korea,WOS,WOS,39.166801,127.486
Mestia Queen Tamar Airport,Mestia,Georgia,\N,\N,43.053597,42.749012
Magas Airport,Magas,Russia,IGT,IGT,43.32229996,45.01259995
Talladega Municipal Airport,Talladega,United States,ASN,ASN,33.56990051,-86.05090332
Greenville Downtown Airport,Greenville,United States,GMU,GMU,34.84790039,-82.34999847
Mankato Regional Airport,Mankato,United States,\N,\N,44.22159958,-93.91870117
Captain Auguste George Airport,Anegada,British Virgin Islands,NGD,NGD,18.72719955,-64.32969666
Troy Municipal Airport at N Kenneth Campbell Field,Troy,United States,TOI,TOI,31.860399,-86.012101
Merkel Field Sylacauga Municipal Airport,Sylacauga,United States,\N,\N,33.17179871,-86.30549622
Enterprise Municipal Airport,Enterprise,United States,ETS,ETS,31.29969978,-85.89990234
Ryan Field,Tucson,United States,\N,\N,32.14220047,-111.1750031
Efogi Airport,Efogi,Papua New Guinea,EFG,EFG,-9.153805556,147.6598056
Kagi Airport,Kagi,Papua New Guinea,KGW,KGW,-9.135916667,147.6694444
Nadunumu Airport,Nadunumu,Papua New Guinea,NDN,NDN,-9.143555556,147.68425
Bodinumu Airport,Bodinumu,Papua New Guinea,BNM,BNM,-9.107777778,147.6667222
Thomas C Russell Field,Alexander City,United States,ALX,ALX,32.91469955,-85.96299744
Port Keats Airport,Wadeye,Australia,PKT,PKT,-14.25,129.529007
Garden Point Airport,Pirlangimpi,Australia,GPN,GPN,-11.40250015,130.4219971
Stade Airport,Stade,Germany,\N,\N,53.56111145,9.499167442
Meriden Markham Municipal Airport,Meriden,United States,\N,\N,41.50870132,-72.82949829
Flinders Island Airport,Elliston,Australia,\N,\N,-33.730989,134.501
Luzern-Beromunster Airport,Lucerne,Switzerland,\N,\N,47.18999863,8.204719543
La Grand'combe Airport,La Grand'Combe,France,\N,\N,44.24440002,4.012219906
Hamad International Airport,Doha,Qatar,DOH,DOH,25.273056,51.608056
Fort Mackay / Horizon Airport,Wood Buffalo,Canada,HZP,HZP,57.38169861,-111.7009964
